date,Amambaí,Anaurilandia,Campo_Grande,Dourados,Ivinhema,Maracaju,Rio_Brilhante,São_Gabriel_do_Oeste,Sidrolândia
2009-01-15,14.0,20.0,9.8,23.0,2.8,21.8,23.0,0.0,27.0
2009-01-16,1.2,,4.4,2.2,3.8,18.4,22.0,3.2,12.0
2009-01-17,0.2,,6.0,20.0,76.8,4.8,113.0,0.2,24.2
2009-01-18,8.0,100.0,87.8,21.4,7.6,1.6,36.2,23.4,49.6
2009-01-19,43.6,,10.2,5.6,4.6,1.6,2.0,35.6,18.2
2009-01-20,0.0,,0.0,0.0,0.0,1.2,0.0,0.4,0.0
2009-01-21,0.0,,0.2,0.0,0.0,0.8,0.0,0.0,0.0
2009-01-22,0.0,,0.0,0.0,0.0,0.4,0.0,0.0,0.0
2009-01-23,0.0,,11.6,0.0,0.0,0.2,0.0,0.0,0.0
2009-01-24,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-25,0.0,,0.0,0.0,0.0,0.2,0.0,14.0,0.0
2009-01-26,0.0,,1.6,0.0,2.2,0.0,5.8,25.6,0.4
2009-01-27,7.4,22.0,0.2,0.0,0.2,0.0,43.6,0.0,0.0
2009-01-28,4.6,22.0,5.0,3.0,0.2,0.0,35.2,0.0,0.6
2009-01-29,5.8,100.0,13.8,0.4,0.8,0.0,0.2,2.8,2.4
2009-01-30,0.0,20.0,0.0,1.2,0.0,0.0,3.2,0.0,0.0
2009-01-31,0.4,,0.2,9.0,0.0,0.0,0.0,0.0,0.0
2009-02-01,0.0,,15.6,0.6,0.8,4.8,3.2,5.6,0.2
2009-02-02,0.2,,0.0,20.8,1.0,1.6,4.6,3.8,0.8
2009-02-03,11.6,,0.0,0.0,0.2,0.2,0.0,22.8,0.0
2009-02-04,60.0,85.0,8.6,3.0,3.8,0.0,36.8,0.0,0.0
2009-02-05,0.4,,0.0,0.4,0.0,0.0,0.0,0.0,0.0
2009-02-06,0.6,10.0,0.2,0.0,0.2,0.0,8.2,0.0,0.0
2009-02-07,37.0,,23.6,0.0,15.8,0.0,12.8,6.8,14.2
2009-02-08,1.0,,54.8,0.0,0.0,0.0,0.0,4.2,1.0
2009-02-09,4.2,20.0,9.2,0.0,0.0,0.0,0.0,1.0,0.2
2009-02-10,4.8,50.0,1.4,0.0,2.2,0.0,0.0,12.8,0.2
2009-02-11,9.2,28.0,10.2,13.2,15.6,0.0,45.0,0.2,11.2
2009-02-12,0.2,,0.6,0.6,0.0,0.0,7.4,0.0,6.8
2009-02-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-16,0.0,,0.0,0.0,0.0,0.0,0.0,1.6,10.8
2009-02-17,22.0,,4.0,3.0,14.2,0.0,3.8,8.8,7.8
2009-02-18,0.4,,0.0,3.0,5.2,0.0,2.8,0.2,0.0
2009-02-19,0.0,,0.0,0.0,0.0,0.0,0.2,0.8,0.4
2009-02-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-21,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-22,16.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-23,0.2,,0.0,0.2,23.2,0.0,0.0,12.2,5.6
2009-02-24,1.8,,8.8,12.0,0.0,0.0,3.8,10.4,24.8
2009-02-25,40.8,25.0,3.2,71.8,1.8,9.6,13.0,5.8,0.6
2009-02-26,4.8,,0.0,19.8,2.8,4.8,4.4,10.4,0.0
2009-02-27,18.0,20.0,15.0,0.0,59.8,0.2,104.2,17.2,7.6
2009-02-28,16.6,,3.6,0.4,0.2,0.2,0.2,2.4,0.2
2009-03-01,0.0,,0.0,2.0,0.0,0.0,0.2,1.2,0.0
2009-03-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-03-06,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,7.8
2009-03-07,0.2,,0.0,0.0,0.0,0.0,0.0,4.4,0.0
2009-03-08,0.0,,1.2,5.6,0.4,0.0,0.0,0.2,28.4
2009-03-09,0.0,,32.6,0.2,0.0,0.0,4.0,1.4,14.0
2009-03-10,0.0,22.0,26.8,0.2,0.0,0.0,0.2,21.0,10.6
2009-03-11,23.2,28.0,17.2,1.8,0.0,0.0,0.6,10.8,7.2
2009-03-12,2.6,30.0,3.2,0.8,49.8,0.0,0.2,1.4,11.8
2009-03-13,0.0,,7.4,5.4,0.6,0.0,0.4,1.0,10.4
2009-03-14,0.0,,0.4,0.0,0.0,0.0,0.0,1.2,0.4
2009-03-15,0.0,,1.2,0.0,0.0,0.0,0.0,1.0,0.0
2009-03-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2009-03-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2009-03-18,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-03-19,0.0,,11.4,0.0,0.0,9.0,0.0,0.4,0.2
2009-03-20,0.2,,47.6,0.0,1.2,7.0,0.4,0.8,2.2
2009-03-21,24.6,,22.4,40.8,1.8,1.0,13.2,2.2,21.8
2009-03-22,0.8,22.0,0.0,0.2,13.4,16.6,4.6,3.4,0.2
2009-03-23,4.2,,1.8,1.2,0.4,0.2,0.0,2.4,17.8
2009-03-24,15.6,,0.0,10.0,0.4,10.4,3.0,1.2,7.4
2009-03-25,0.0,,13.0,0.0,0.2,1.6,0.2,0.8,45.0
2009-03-26,0.0,,20.2,0.0,0.0,0.0,0.0,0.4,0.6
2009-03-27,3.0,,22.6,24.0,13.4,13.8,61.8,0.4,37.4
2009-03-28,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
2009-03-29,0.2,,27.2,0.0,0.0,0.0,6.8,1.2,0.0
2009-03-30,18.0,12.0,0.0,6.4,0.0,1.0,24.8,1.2,0.0
2009-03-31,0.2,,0.0,0.2,0.0,0.2,0.2,1.2,0.0
2009-04-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2009-04-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.8,0.0
2009-04-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-04-04,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-04-05,0.2,,0.0,0.0,0.4,9.0,8.8,0.2,3.2
2009-04-06,0.0,,0.0,0.0,0.0,11.4,0.0,0.2,0.0
2009-04-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-04-08,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-04-09,0.2,,0.0,0.0,0.0,2.2,0.0,0.2,0.0
2009-04-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-13,0.0,,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2009-04-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-24,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0
2009-04-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-04-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-02,0.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-03,0.0,,9.8,2.8,21.4,7.6,12.6,0.0,25.4
2009-05-04,2.6,,14.6,0.0,0.8,0.0,0.0,1.2,8.4
2009-05-05,0.2,,0.0,0.0,0.2,0.2,0.2,0.0,0.8
2009-05-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-08,25.8,,0.0,4.4,0.4,5.0,0.2,0.0,0.8
2009-05-09,9.2,,0.0,0.0,0.4,0.4,0.0,0.0,0.0
2009-05-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-12,9.2,,0.0,0.0,0.0,0.0,0.0,0.0,4.8
2009-05-13,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-14,41.4,,6.6,10.4,33.0,4.6,1.4,1.0,14.4
2009-05-15,0.0,,2.4,0.2,0.0,0.0,0.0,6.8,0.0
2009-05-16,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-05-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-18,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-22,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-24,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-05-25,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2009-05-26,26.2,12.0,4.6,46.2,13.4,6.0,10.2,0.0,0.8
2009-05-27,2.6,,3.8,5.4,1.8,5.8,1.2,2.0,5.0
2009-05-28,3.0,8.0,2.0,27.2,52.4,14.2,42.0,3.8,0.6
2009-05-29,12.8,,31.2,0.0,19.8,0.0,2.8,0.0,0.8
2009-05-30,11.0,,0.6,0.2,0.0,0.8,0.2,0.0,0.2
2009-05-31,6.6,,7.2,1.2,2.0,3.8,4.0,0.0,8.6
2009-06-01,0.0,,1.0,0.0,,0.0,0.0,0.0,0.0
2009-06-02,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-03,0.0,,0.0,0.0,,0.0,0.0,0.0,0.2
2009-06-04,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-05,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-06,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-07,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-08,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-09,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-10,18.6,,0.0,19.4,,15.8,11.4,0.0,26.2
2009-06-11,,,20.8,0.0,,0.4,0.2,0.0,4.6
2009-06-12,,,0.0,0.0,,3.0,4.2,3.6,1.8
2009-06-13,,,0.0,0.0,,0.0,0.2,0.0,0.0
2009-06-14,,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-15,,8.0,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-16,,,31.6,6.2,,0.2,1.2,13.4,11.6
2009-06-17,,,0.0,0.2,,0.0,0.2,0.0,0.2
2009-06-18,,,0.2,0.2,,0.0,0.2,0.0,0.2
2009-06-19,,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-20,,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-21,,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-22,,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-23,,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-24,,,25.4,3.4,,23.8,22.4,0.0,16.2
2009-06-25,,,0.8,0.2,,1.4,0.6,0.0,1.4
2009-06-26,,,0.0,4.8,,0.0,10.8,2.8,4.0
2009-06-27,,30.0,0.0,0.0,,3.8,7.6,0.0,0.4
2009-06-28,0.0,,0.0,0.0,,0.0,0.2,0.0,0.0
2009-06-29,4.2,,0.0,0.0,,0.0,0.0,0.0,0.0
2009-06-30,7.0,,0.4,4.2,,3.0,3.4,0.0,4.2
2009-07-01,0.0,,0.0,0.2,0.2,0.2,0.4,0.0,0.2
2009-07-02,13.0,42.0,0.0,32.0,52.6,4.6,8.8,0.0,5.8
2009-07-03,0.0,,0.4,27.8,2.2,23.8,13.8,0.0,1.0
2009-07-04,1.0,,0.8,11.4,18.2,3.4,2.8,0.0,2.4
2009-07-05,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2009-07-06,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2009-07-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-08,1.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-09,0.6,,0.8,0.0,0.0,1.2,0.8,0.0,4.0
2009-07-10,11.4,,0.0,10.0,5.0,0.4,0.6,0.0,0.0
2009-07-11,14.6,38.0,20.8,0.2,23.4,0.8,32.8,0.2,50.8
2009-07-12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-15,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,7.6
2009-07-16,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2009-07-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-18,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2009-07-19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-21,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-22,30.8,,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2009-07-23,1.6,,4.4,19.0,26.8,21.0,33.0,14.8,9.4
2009-07-24,0.0,,19.8,0.0,0.6,0.4,1.8,0.4,10.2
2009-07-25,0.0,,1.2,0.8,,0.0,5.2,0.0,2.4
2009-07-26,5.8,,0.2,1.6,,0.8,4.8,0.0,1.6
2009-07-27,0.2,75.0,0.0,1.8,,0.0,5.8,0.0,1.6
2009-07-28,0.2,,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2009-07-29,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2009-07-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-07-31,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-01,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2009-08-02,2.2,,0.0,8.4,15.6,30.4,15.8,0.0,0.2
2009-08-03,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2009-08-04,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2009-08-05,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-07,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-08,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-09,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-11,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-12,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2009-08-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-17,30.6,,7.8,12.0,17.2,29.6,20.8,0.0,16.2
2009-08-18,3.6,,3.6,21.4,17.6,6.4,7.6,3.8,7.2
2009-08-19,3.2,,1.8,10.0,14.6,18.4,52.6,0.0,15.8
2009-08-20,2.6,,73.0,0.0,,9.2,15.2,15.6,13.4
2009-08-21,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-22,9.6,,8.6,5.4,0.0,12.2,8.4,1.2,7.4
2009-08-23,21.6,,53.6,56.2,48.0,69.2,71.8,10.0,73.6
2009-08-24,0.0,,5.8,1.4,6.6,0.0,9.0,0.0,6.4
2009-08-25,0.2,,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2009-08-26,0.2,,0.0,0.0,0.0,0.2,0.0,0.0,0.2
2009-08-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-08-31,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-02,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-03,2.6,,1.0,2.2,11.6,0.0,0.2,0.4,0.0
2009-09-04,1.0,,0.2,15.0,6.8,2.4,16.6,0.0,15.0
2009-09-05,15.2,,0.0,0.0,0.2,0.0,0.8,0.0,4.0
2009-09-06,11.4,110.0,10.4,4.8,36.4,23.0,2.4,17.8,26.2
2009-09-07,0.0,,0.0,0.0,0.0,0.0,0.0,7.8,0.0
2009-09-08,0.0,,0.0,0.0,1.6,0.0,0.0,1.4,0.0
2009-09-09,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-11,0.6,,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-12,12.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-14,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-18,0.6,,1.0,0.0,1.4,1.8,0.0,0.0,0.0
2009-09-19,4.6,,17.6,6.8,9.8,4.0,33.0,19.4,20.6
2009-09-20,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-21,0.0,,25.2,2.0,16.8,4.6,17.8,0.0,16.4
2009-09-22,0.0,,7.0,0.2,4.2,0.0,5.2,13.2,39.0
2009-09-23,25.6,100.0,0.4,7.0,0.2,0.2,3.4,4.2,0.2
2009-09-24,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2009-09-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-26,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-09-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-01,0.0,,0.0,0.0,0.0,0.0,0.0,4.4,0.0
2009-10-02,0.0,,0.0,0.0,0.0,0.0,0.0,7.2,0.0
2009-10-03,0.0,,0.0,0.0,0.0,0.0,0.0,1.8,0.0
2009-10-04,0.0,,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2009-10-05,23.2,,0.0,0.0,11.2,0.0,0.0,0.0,0.0
2009-10-06,7.6,,52.0,3.6,4.8,17.2,5.8,2.6,40.8
2009-10-07,0.0,,0.0,0.0,0.4,0.0,0.0,0.2,0.0
2009-10-08,0.0,,0.0,0.0,5.8,0.0,0.0,0.0,0.0
2009-10-09,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-11,36.6,,22.2,32.8,40.0,34.4,42.4,2.2,21.0
2009-10-12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2009-10-14,3.8,,0.0,14.2,18.8,0.0,1.4,0.0,0.0
2009-10-15,29.8,,3.4,6.8,0.6,2.0,1.8,0.0,16.6
2009-10-16,0.2,90.0,1.8,40.4,20.4,0.0,4.4,0.0,2.6
2009-10-17,11.2,,17.8,13.4,19.2,24.8,3.0,0.0,20.0
2009-10-18,83.8,50.0,13.2,113.0,79.2,9.0,81.0,0.2,11.2
2009-10-19,0.4,,6.0,1.8,0.0,1.4,5.8,0.0,6.0
2009-10-20,13.8,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-21,9.2,,18.6,10.8,4.2,26.2,13.8,0.0,43.2
2009-10-22,0.0,,0.0,0.8,0.0,0.0,0.0,0.0,0.0
2009-10-23,2.8,,0.0,1.6,6.2,1.8,1.0,0.0,0.0
2009-10-24,3.2,,11.8,13.8,0.4,16.2,11.0,0.0,17.6
2009-10-25,0.4,,0.4,2.8,30.8,0.2,0.0,0.0,2.0
2009-10-26,0.2,110.0,20.0,0.0,0.0,0.0,1.0,0.0,0.6
2009-10-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-28,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2009-10-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-30,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-10-31,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-01,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-02,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-03,0.2,,1.4,0.0,0.0,0.0,0.0,0.0,9.0
2009-11-04,12.8,,38.2,41.4,7.2,8.6,60.8,0.0,18.0
2009-11-05,1.0,,2.6,8.2,55.8,1.0,5.6,0.0,5.8
2009-11-06,2.6,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2009-11-07,15.4,,2.0,11.2,8.6,33.6,9.0,0.2,7.6
2009-11-08,0.0,,15.2,0.0,0.0,4.0,0.0,0.0,0.2
2009-11-09,2.4,,0.0,3.0,2.4,0.0,8.4,0.0,0.0
2009-11-10,1.6,,9.2,0.4,3.8,0.0,31.4,0.0,2.4
2009-11-11,0.0,,0.2,0.0,0.0,0.4,0.2,0.0,0.0
2009-11-12,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-13,1.4,,0.0,0.0,1.4,10.0,0.0,0.0,0.8
2009-11-14,5.4,,0.0,9.6,20.0,0.0,0.0,0.0,0.0
2009-11-15,2.4,,5.4,4.0,0.0,0.2,0.2,0.0,0.0
2009-11-16,0.0,,0.0,0.0,0.2,0.0,2.6,0.0,0.0
2009-11-17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-18,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-11-19,6.8,,0.0,10.0,0.0,0.0,12.0,0.0,0.0
2009-11-20,0.0,,4.8,0.0,5.0,1.6,1.8,0.0,0.4
2009-11-21,0.0,,6.6,9.0,3.2,0.0,0.0,0.0,0.0
2009-11-22,2.6,,1.0,0.0,0.2,4.0,11.2,0.0,0.0
2009-11-23,0.6,58.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0
2009-11-24,0.0,,0.0,0.0,0.0,0.0,0.4,0.0,0.0
2009-11-25,1.2,,12.0,0.2,2.2,23.4,49.4,0.0,37.2
2009-11-26,57.2,,58.2,18.8,47.2,2.0,5.4,0.0,3.4
2009-11-27,8.4,,4.4,2.0,20.4,0.0,2.2,0.0,9.8
2009-11-28,0.0,,13.6,0.0,0.0,0.2,0.0,0.0,0.0
2009-11-29,0.8,,27.4,0.2,0.6,0.0,0.0,0.0,2.4
2009-11-30,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-01,0.0,,3.0,0.2,2.8,0.0,0.4,0.0,0.0
2009-12-02,7.2,,6.0,0.0,3.2,1.0,0.0,0.0,20.8
2009-12-03,0.0,,0.0,48.8,18.2,9.8,12.8,0.0,0.0
2009-12-04,0.0,,0.0,0.0,0.0,2.0,0.2,0.0,0.0
2009-12-05,0.6,,2.4,0.6,0.0,0.0,0.0,0.0,24.4
2009-12-06,38.6,40.0,3.8,42.2,12.8,11.6,29.4,0.0,2.8
2009-12-07,0.0,,111.0,0.4,0.0,0.2,0.2,0.0,17.4
2009-12-08,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-09,0.0,,0.0,0.0,0.0,8.2,0.0,0.0,0.0
2009-12-10,0.0,,0.8,1.8,3.2,1.6,11.6,0.0,29.2
2009-12-11,46.6,,42.4,29.4,30.4,19.6,27.4,0.0,39.8
2009-12-12,0.0,,5.0,0.0,0.0,0.0,0.2,0.0,0.0
2009-12-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-14,0.0,,3.4,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-15,8.6,,5.8,40.8,8.4,5.6,47.2,0.0,11.0
2009-12-16,1.4,,0.0,3.0,0.0,0.2,0.2,0.0,0.4
2009-12-17,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2009-12-18,0.2,,0.0,0.0,0.0,3.2,0.0,0.0,0.4
2009-12-19,0.0,,0.0,0.0,0.2,5.4,0.0,0.0,0.0
2009-12-20,0.0,,0.4,0.0,0.0,7.6,4.2,0.0,0.6
2009-12-21,2.0,,1.2,6.2,0.0,1.4,3.2,0.0,0.0
2009-12-22,5.2,,0.0,0.0,0.0,0.2,8.6,0.0,0.0
2009-12-23,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-24,8.8,,28.6,3.2,9.8,0.0,0.0,0.0,3.8
2009-12-25,20.4,,0.6,31.4,2.4,0.6,24.4,0.0,1.2
2009-12-26,27.6,,5.2,12.6,57.6,2.2,15.4,0.0,2.0
2009-12-27,0.0,,18.8,0.0,0.0,0.0,0.0,0.0,0.8
2009-12-28,7.4,59.0,5.8,0.2,0.0,1.6,0.0,0.0,3.0
